Word,Pos,N_meanings,N_synonyms,N_hypernyms,N_hyponyms,N_antonyms,Google_freq,Movie_freq,Movie_freq_pm,BlogFreq,BlogFreqPm,BlogCD,BlogCDPc,TwitterFreq,TwitterFreqPm,TwitterCD,TwitterCDPc,NewsFreq,NewsFreqPm,NewsCD,NewsCDPc.,Conc_M,N_unknown,N_participants,rt_correct_std,rt_zscore_correct_mean,rank_L2,rank_L1,diff_L1_L2,length_of_word,length_of_phonetics,num_of_syllables,num_of_morph,num_of_prefix,num_of_suff,total_pref_length,total_suff_length,pref_famsize,suff_famsize,level
message,noun,5,1,2,2,0,373081242,4667,91.50980392,3511,92.0754,3112,0.3461,4170,134.6108,4108,0.1741,3290,93.4225,3187,0.3155,3.97,0,31,776.7599033,-0.577325826,986,4365,-3379,7,10,2,1,0,0,0,0,0,0,a1
metal,noun,4,2,2,2,0,56181783,985,19.31372549,1932,50.6664,1615,0.1796,675,21.7895,650,0.0275,1363,38.7036,1268,0.1255,4.87,0,30,587.3034941,-0.695922788,420,2232,-1812,5,9,1,1,0,0,0,0,0,0,a2
metaphor,noun,1,0,1,1,0,2174119,199,3.901960784,382,10.0179,354,0.0394,178,5.746,177,0.0075,143,4.0606,142,0.0141,1.94,0,31,579.3243234,-0.521381613,8200,11651,-3451,8,11,3,2,1,0,4,0,15,0,b2
method,noun,2,1,2,1,0,84399520,403,7.901960784,1676,43.9528,1518,0.1688,361,11.6534,356,0.0151,687,19.508,659,0.0652,2.41,0,29,686.5605135,-0.655227502,3142,6741,-3599,6,8,2,1,0,0,0,0,0,0,a2
methodology,noun,2,1,2,1,0,11090402,33,0.647058824,115,3.0159,109,0.0121,40,1.2912,40,0.0017,90,2.5556,89,0.0088,1.76,0,29,553.1394326,-0.366747197,7644,7970,-326,11,16,5,3,0,1,0,1,0,2486,c1
middle,adjective,9,2,0,0,2,70164946,915,17.94117647,5649,148.144,5271,0.5861,3117,100.6192,3079,0.1305,5379,152.7416,5103,0.5051,3.69,0,29,547.087667,-0.698277525,646,3776,-3130,6,9,2,1,0,0,0,0,0,0,a2
middle,noun,9,2,4,2,2,70164946,3631,71.19607843,5649,148.144,5271,0.5861,3117,100.6192,3079,0.1305,5379,152.7416,5103,0.5051,3.69,0,29,547.087667,-0.698277525,646,3776,-3130,6,9,2,1,0,0,0,0,0,0,a2
midnight,noun,1,0,1,0,0,11650394,1443,28.29411765,1179,30.9191,1126,0.1252,1584,51.1327,1569,0.0665,1052,29.8725,1026,0.1016,3.14,0,28,596.4540628,-0.647935873,97,556,-459,8,11,2,2,1,0,3,0,19,0,a1
midst,noun,1,1,1,0,0,3381410,174,3.411764706,760,19.9309,736,0.0818,134,4.3256,134,0.0057,416,11.8127,416,0.0412,2.33,0,27,863.4526036,-0.319424194,31339,15379,15960,5,8,1,1,0,0,0,0,0,0,c1
migration,noun,4,0,4,1,0,12442426,33,0.647058824,186,4.8778,175,0.0195,95,3.0667,94,0.004,177,5.0261,167,0.0165,3.55,0,29,459.2425756,-0.590698556,3008,3485,-477,9,15,3,3,0,2,0,6,0,2536,c1
mild,adjective,3,2,0,0,1,6825099,240,4.705882353,720,18.8819,686,0.0763,225,7.2632,222,0.0094,612,17.3783,603,0.0597,2.48,0,29,539.0381243,-0.631535713,7586,10494,-2908,4,9,1,1,0,0,0,0,0,0,b1
mile,noun,8,6,8,0,0,22178748,1095,21.47058824,1672,43.8479,1364,0.1517,1227,39.6085,1189,0.0504,1588,45.0927,1460,0.1445,3.63,0,27,683.1920332,-0.569796465,4409,2935,1474,4,8,1,1,0,0,0,0,0,0,a1
militant,adjective,4,3,0,0,0,1596979,35,0.68627451,150,3.9337,143,0.0159,40,1.2912,39,0.0017,158,4.4866,148,0.0146,2.62,0,29,688.6868242,-0.311840766,15512,14751,761,8,11,3,2,0,1,0,3,0,464,c1
militant,noun,4,1,1,1,0,1596979,10,0.196078431,150,3.9337,143,0.0159,40,1.2912,39,0.0017,158,4.4866,148,0.0146,2.62,0,29,688.6868242,-0.311840766,15512,14751,761,8,11,3,2,0,1,0,3,0,464,c1
military,adjective,4,0,0,0,2,71229404,1968,38.58823529,2609,68.4206,2213,0.2461,739,23.8555,712,0.0302,4190,118.9788,3766,0.3728,4,0,31,327.4903311,-0.711284055,1088,3027,-1939,8,11,4,2,0,1,0,3,0,356,b2
military,noun,4,1,1,1,0,71229404,135,2.647058824,2609,68.4206,2213,0.2461,739,23.8555,712,0.0302,4190,118.9788,3766,0.3728,4,0,31,327.4903311,-0.711284055,1088,3027,-1939,8,11,4,2,0,1,0,3,0,356,b2
militia,noun,2,1,2,1,0,1891032,115,2.254901961,101,2.6487,88,0.0098,18,0.5811,18,0.0008,82,2.3285,76,0.0075,4,0,30,706.5213091,-0.345021563,25536,19819,5717,7,9,3,1,0,0,0,0,0,0,c1
milk,noun,7,1,3,3,0,20955909,2121,41.58823529,3378,88.5875,2742,0.3049,1380,44.5475,1310,0.0555,1470,41.742,1215,0.1203,4.92,7,5900,383.4257937,-0.748400603,46,9,37,4,7,1,1,0,0,0,0,0,0,a1
mill,noun,9,5,3,2,0,13658453,458,8.980392157,422,11.0669,352,0.0391,431,13.913,423,0.0179,772,21.9216,717,0.071,4.72,0,29,645.20537,-0.469623961,15721,4251,11470,4,6,1,1,0,0,0,0,0,0,c1
mind,noun,13,5,7,2,0,75393868,12457,244.254902,13109,343.7812,12237,1.3607,9701,313.1558,9462,0.4009,4012,113.9244,3928,0.3888,2.5,0,26,509.3827607,-0.699805649,574,252,322,4,9,1,1,0,0,0,0,0,0,a2
mind,verb,13,4,6,4,1,75393868,12222,239.6470588,13109,343.7812,12237,1.3607,9701,313.1558,9462,0.4009,4012,113.9244,3928,0.3888,2.5,0,26,509.3827607,-0.699805649,574,252,322,4,9,1,1,0,0,0,0,0,0,a2
mine,noun,4,0,2,2,0,28795477,2763,54.17647059,5055,132.5665,4827,0.5368,5858,189.1008,5751,0.2437,1096,31.1219,1025,0.1015,3.56,0,27,711.6178792,-0.623346375,521,1834,-1313,4,8,1,1,0,0,0,0,0,0,b1
mine,pronoun,4,0,0,0,0,28795477,9898,194.0784314,5055,132.5665,4827,0.5368,5858,189.1008,5751,0.2437,1096,31.1219,1025,0.1015,3.56,0,27,711.6178792,-0.623346375,521,1834,-1313,4,8,1,1,0,0,0,0,0,0,a2
miner,noun,1,1,1,1,0,2264812,74,1.450980392,54,1.4161,51,0.0057,31,1.0007,31,0.0013,166,4.7137,152,0.015,4.3,0,30,704.9352525,-0.417969242,12388,14177,-1789,5,9,2,2,0,1,0,2,0,2274,b2
mineral,noun,4,0,1,1,0,10833061,134,2.62745098,216,5.6646,192,0.0214,61,1.9691,59,0.0025,217,6.1619,199,0.0197,4.41,0,29,436.2140691,-0.652892165,919,3478,-2559,7,11,3,1,0,0,0,0,0,0,b2
minimal,adjective,1,1,0,0,1,11787905,109,2.137254902,491,12.8764,474,0.0527,117,3.7769,117,0.005,399,11.33,396,0.0392,2,1,30,655.9376618,-0.578294879,1341,12314,-10973,7,11,3,2,0,1,0,2,0,1431,c1
minimum,adjective,3,1,0,0,1,50001652,190,3.725490196,976,25.5954,909,0.1011,295,9.5228,292,0.0124,1197,33.9899,1132,0.1121,2.25,0,28,712.0580019,-0.622308041,2723,5151,-2428,7,10,3,2,0,1,0,3,0,39,b2
minimum,noun,3,1,2,1,2,50001652,225,4.411764706,976,25.5954,909,0.1011,295,9.5228,292,0.0124,1197,33.9899,1132,0.1121,2.25,0,28,712.0580019,-0.622308041,2723,5151,-2428,7,10,3,2,0,1,0,3,0,39,b2
mining,noun,2,2,2,1,0,16995862,120,2.352941176,282,7.3954,255,0.0284,109,3.5186,106,0.0045,451,12.8066,424,0.042,4.03,0,29,642.2479732,-0.437124068,13146,15113,-1967,6,10,2,1,0,0,0,0,0,0,c1
minister,noun,6,3,4,3,0,43931892,891,17.47058824,1947,51.0597,1751,0.1947,184,5.9397,182,0.0077,1445,41.0321,1362,0.1348,4.22,2,29,541.2366138,-0.576023104,2794,6058,-3264,8,10,3,1,0,0,0,0,0,0,b2
ministry,noun,4,0,4,1,0,30275714,196,3.843137255,1180,30.9453,1002,0.1114,243,7.8442,236,0.01,728,20.6722,690,0.0683,3.21,0,29,718.001058,-0.489381071,2681,13737,-11056,8,11,3,2,0,1,0,1,0,2486,c1
minor,adjective,11,1,0,0,7,29782623,622,12.19607843,1125,29.5029,1066,0.1185,487,15.7207,481,0.0204,1800,51.1126,1721,0.1704,2.61,1,29,597.2420547,-0.581603666,5646,12476,-6830,5,9,2,1,0,0,0,0,0,0,b2
minority,noun,3,1,3,0,2,13436730,113,2.215686275,611,16.0234,561,0.0624,220,7.1018,219,0.0093,1074,30.4972,1028,0.1018,2.65,0,26,509.6897622,-0.650029902,897,1902,-1005,8,13,4,2,0,1,0,3,0,580,b2
miracle,noun,2,0,2,1,0,5829725,1354,26.54901961,822,21.5568,716,0.0796,599,19.3362,564,0.0239,361,10.2509,351,0.0347,1.96,0,28,532.8751546,-0.684795835,2693,8537,-5844,7,11,3,1,0,0,0,0,0,0,c1
mirror,noun,4,0,2,1,0,21539161,1208,23.68627451,1354,35.5084,1205,0.134,916,29.5692,856,0.0363,661,18.7697,586,0.058,4.97,0,31,387.8103879,-0.749780534,741,121,620,6,7,2,1,0,0,0,0,0,0,a2
miserable,adjective,6,6,0,0,0,2087452,1096,21.49019608,558,14.6335,537,0.0597,363,11.7179,353,0.015,233,6.6162,224,0.0222,1.97,0,30,555.1178115,-0.588711216,4751,11875,-7124,9,12,4,2,0,1,0,4,0,872,b2
misery,noun,2,1,2,1,0,2464795,523,10.25490196,351,9.2049,339,0.0377,187,6.0365,182,0.0077,124,3.5211,124,0.0123,2.04,0,27,543.5035271,-0.602127849,7261,3278,3983,6,10,3,2,0,1,0,1,0,2486,c1
misleading,adjective,1,1,0,0,0,3646794,37,0.725490196,240,6.294,232,0.0258,100,3.2281,100,0.0042,298,8.462,296,0.0293,1.76,0,29,726.7784649,-0.484430312,9957,5785,4172,10,12,3,2,1,0,3,0,111,0,c1
miss,verb,11,4,4,6,4,39897915,8330,163.3333333,4896,128.3967,4349,0.4836,20017,646.1642,19501,0.8263,2774,78.7702,2649,0.2622,2.54,0,28,401.1006957,-0.75121019,2081,11449,-9368,4,6,1,1,0,0,0,0,0,0,a1
missile,noun,2,1,2,2,0,5339587,669,13.11764706,181,4.7467,156,0.0173,45,1.4526,44,0.0019,287,8.1496,265,0.0262,4.83,0,29,626.1435436,-0.465792722,15511,14620,891,7,10,2,1,0,0,0,0,0,0,c1
missing,adjective,2,1,0,0,0,35813046,1306,25.60784314,2662,69.8105,2518,0.28,3707,119.6648,3677,0.1558,2842,80.7012,2750,0.2722,2.57,0,30,372.8121457,-0.731099399,614,3852,-3238,7,8,2,1,0,0,0,0,0,0,a2
mission,noun,5,5,5,4,0,52716319,2391,46.88235294,1940,50.8762,1761,0.1958,1425,46.0001,1396,0.0591,2540,72.1256,2401,0.2377,2.9,0,29,413.8399949,-0.740418158,161,502,-341,7,8,2,1,0,0,0,0,0,0,b2
mistake,noun,5,3,3,2,0,10841486,5088,99.76470588,1455,38.1571,1388,0.1543,1310,42.2878,1266,0.0536,1328,37.7098,1272,0.1259,1.97,0,30,594.0359313,-0.691550822,3062,2612,450,7,11,2,2,1,0,3,0,111,0,a1
mistake,verb,5,2,1,2,0,10841486,103,2.019607843,1455,38.1571,1388,0.1543,1310,42.2878,1266,0.0536,1328,37.7098,1272,0.1259,1.97,0,30,594.0359313,-0.691550822,3062,2612,450,7,11,2,2,1,0,3,0,111,0,b2
mix,noun,9,3,3,2,0,32428241,317,6.215686275,4629,121.3947,4119,0.458,2211,71.3728,2152,0.0912,2555,72.5515,2449,0.2424,3.82,0,28,515.6689069,-0.770861616,684,244,440,3,7,1,1,0,0,0,0,0,0,b1
mix,verb,9,5,5,4,1,32428241,518,10.15686275,4629,121.3947,4119,0.458,2211,71.3728,2152,0.0912,2555,72.5515,2449,0.2424,3.82,0,28,515.6689069,-0.770861616,684,244,440,3,7,1,1,0,0,0,0,0,0,b1
mixed,adjective,3,2,0,0,0,25395056,151,2.960784314,1940,50.8762,1865,0.2074,837,27.019,831,0.0352,1379,39.158,1369,0.1355,3.03,0,29,469.1302352,-0.73328213,788,2934,-2146,5,8,1,1,0,0,0,0,0,0,b2
mixture,noun,5,4,5,4,0,8996041,126,2.470588235,2504,65.667,2084,0.2317,87,2.8084,87,0.0037,1062,30.1565,885,0.0876,3.79,0,29,394.1609184,-0.678533694,5032,4401,631,7,11,2,2,0,1,0,3,0,98,b1
mob,noun,4,3,3,3,0,3599356,634,12.43137255,323,8.4706,278,0.0309,385,12.4281,378,0.016,358,10.1657,325,0.0322,3.88,1,27,645.2521956,-0.476071475,13410,6919,6491,3,6,1,1,0,0,0,0,0,0,c1
mobility,noun,1,0,1,1,1,10643212,35,0.68627451,179,4.6942,169,0.0188,109,3.5186,109,0.0046,247,7.0138,231,0.0229,2.2,0,30,696.4599749,-0.571058042,4156,5546,-1390,8,13,4,2,0,1,0,3,0,580,c1
mode,noun,6,5,6,3,0,67315364,254,4.980392157,987,25.8839,897,0.0997,909,29.3432,891,0.0378,483,13.7152,458,0.0453,2.46,0,26,454.7913186,-0.616736348,955,10824,-9869,4,8,1,1,0,0,0,0,0,0,b2
model,noun,16,8,9,8,0,161205740,1529,29.98039216,2432,63.7788,2098,0.2333,1928,62.2373,1881,0.0797,2706,76.8393,2483,0.2458,4.53,0,30,513.6395259,-0.691239269,778,9428,-8650,5,9,2,1,0,0,0,0,0,0,a1
model,verb,16,5,6,2,0,161205740,91,1.784313725,2432,63.7788,2098,0.2333,1928,62.2373,1881,0.0797,2706,76.8393,2483,0.2458,4.53,0,30,513.6395259,-0.691239269,778,9428,-8650,5,9,2,1,0,0,0,0,0,0,b2
modern,adjective,7,3,0,0,1,57030009,928,18.19607843,3598,94.3569,3324,0.3696,898,28.9881,888,0.0376,2292,65.0834,2208,0.2186,2.31,0,26,524.9657947,-0.711237602,2648,3137,-489,6,8,2,1,0,0,0,0,0,0,a1
modest,adjective,8,4,0,0,2,5033760,300,5.882352941,381,9.9917,371,0.0413,119,3.8414,115,0.0049,888,25.2156,880,0.0871,2.21,0,28,685.0599289,-0.628280484,7493,7866,-373,6,9,2,1,0,0,0,0,0,0,b2
modify,verb,3,2,2,2,0,21716962,47,0.921568627,140,3.6715,138,0.0153,38,1.2267,38,0.0016,137,3.8902,136,0.0135,2.55,0,29,575.9088709,-0.588314118,2828,3157,-329,6,12,3,1,0,0,0,0,0,0,b2
moment,noun,6,4,6,5,1,35660913,9526,186.7843137,8960,234.9744,8290,0.9218,6812,219.8966,6667,0.2825,3754,106.5982,3632,0.3595,1.61,1,29,367.515589,-0.661681123,878,3375,-2497,6,11,2,1,0,0,0,0,0,0,a1
momentum,noun,2,1,2,1,0,5916698,87,1.705882353,428,11.2242,400,0.0445,286,9.2323,285,0.0121,936,26.5786,925,0.0916,2.5,0,28,511.6513351,-0.511395065,8419,1258,7161,8,13,3,2,0,1,0,3,0,39,c1
money,noun,3,0,3,3,0,190205072,32603,639.2745098,11998,314.6454,9983,1.1101,11643,375.845,10942,0.4636,18134,514.9314,16704,1.6535,4.54,0,28,485.8987833,-0.760055852,785,3446,-2661,5,7,2,1,0,0,0,0,0,0,a1
monitor,noun,8,5,6,5,0,43848202,375,7.352941176,561,14.7121,524,0.0583,319,10.2976,313,0.0133,828,23.5118,807,0.0799,3.65,0,26,450.6936828,-0.685710512,1728,4531,-2803,7,9,3,1,0,0,0,0,0,0,b2
monitor,verb,8,1,2,1,0,43848202,294,5.764705882,561,14.7121,524,0.0583,319,10.2976,313,0.0133,828,23.5118,807,0.0799,3.65,0,26,450.6936828,-0.685710512,1728,4531,-2803,7,9,3,1,0,0,0,0,0,0,b2
monk,noun,2,2,1,1,0,3592443,243,4.764705882,233,6.1104,187,0.0208,129,4.1642,127,0.0054,108,3.0668,101,0.01,4.35,0,26,605.6693946,-0.629836061,14969,7320,7649,4,7,1,1,0,0,0,0,0,0,c1
monkey,noun,4,1,2,2,0,9983383,1690,33.1372549,549,14.3974,475,0.0528,639,20.6274,603,0.0255,241,6.8434,214,0.0212,4.9,0,30,600.1008032,-0.73626217,150,3019,-2869,6,8,2,1,0,0,0,0,0,0,a2
monopoly,noun,3,1,3,1,0,3808505,141,2.764705882,151,3.9599,138,0.0153,150,4.8421,148,0.0063,117,3.3223,108,0.0107,2.69,0,29,559.9100227,-0.573605022,5879,784,5095,8,11,4,3,1,1,4,1,46,2486,c1
monster,noun,5,4,5,3,0,17605148,1950,38.23529412,1016,26.6444,906,0.1007,1011,32.6359,986,0.0418,503,14.2831,483,0.0478,3.72,0,29,441.6870606,-0.70194213,399,2446,-2047,7,9,2,1,0,0,0,0,0,0,b2
month,noun,2,1,2,2,0,123027963,4848,95.05882353,9824,257.6327,8684,0.9657,6795,219.3478,6619,0.2804,13138,373.0654,12543,1.2416,4.2,0,30,444.2375247,-0.642209651,1882,7023,-5141,5,7,1,1,0,0,0,0,0,0,a1
monthly,adjective,3,0,0,0,0,46198876,140,2.745098039,893,23.4188,847,0.0942,495,15.979,487,0.0206,1393,39.5555,1342,0.1328,3.57,0,28,625.6819792,-0.654038017,2095,2225,-130,7,9,2,2,0,1,0,2,0,2898,b2
monument,noun,3,2,3,2,0,4533122,117,2.294117647,175,4.5893,155,0.0172,105,3.3895,103,0.0044,391,11.1028,362,0.0358,4.58,16,5871,567.0303613,-0.52005414,3901,1633,2268,8,13,3,1,0,0,0,0,0,0,b2
mood,noun,3,3,3,2,0,11868381,1734,34,1577,41.3565,1494,0.1661,2211,71.3728,2175,0.0922,761,21.6093,740,0.0732,1.75,0,28,481.111221,-0.738959692,3781,3993,-212,4,7,1,1,0,0,0,0,0,0,b1
moon,noun,9,4,4,0,0,28374261,2487,48.76470588,2363,61.9693,1899,0.2112,1717,55.4261,1641,0.0695,780,22.1488,682,0.0675,4.9,0,29,525.6305219,-0.743673696,1208,5628,-4420,4,7,1,1,0,0,0,0,0,0,a2
moral,adjective,6,0,0,0,1,13643598,654,12.82352941,1389,36.4263,1224,0.1361,310,10.007,307,0.013,635,18.0314,615,0.0609,1.69,1,27,454.8103736,-0.620687476,1940,10331,-8391,5,9,2,1,0,0,0,0,0,0,b2
moral,noun,6,1,1,0,0,13643598,32,0.62745098,1389,36.4263,1224,0.1361,310,10.007,307,0.013,635,18.0314,615,0.0609,1.69,1,27,454.8103736,-0.620687476,1940,10331,-8391,5,9,2,1,0,0,0,0,0,0,b2
morality,noun,2,1,2,2,1,3346248,188,3.68627451,397,10.4113,350,0.0389,73,2.3565,69,0.0029,102,2.8964,96,0.0095,1.47,0,30,449.3624993,-0.567054479,5613,9039,-3426,8,11,4,2,0,1,0,3,0,580,c1
more,adverb,5,1,0,0,2,1544771673,29364,575.7647059,92734,2431.9329,76587,8.5164,62994,2033.495,59971,2.541,88092,2501.4522,78356,7.7562,2.37,0,27,444.327232,-0.768117336,1214,45,1169,4,6,1,1,0,0,0,0,0,0,a1
more,determiner,5,0,0,0,0,1544771673,36781,721.1960784,92734,2431.9329,76587,8.5164,62994,2033.495,59971,2.541,88092,2501.4522,78356,7.7562,2.37,0,27,444.327232,-0.768117336,1214,45,1169,4,6,1,1,0,0,0,0,0,0,a1
moreover,adverb,1,1,0,0,0,11797770,63,1.235294118,442,11.5914,438,0.0487,20,0.6456,20,0.0008,328,9.3139,328,0.0325,2,1,29,475.4141868,-0.481604377,7973,20364,-12391,8,12,3,2,0,0,0,0,0,0,b2
morning,noun,4,4,4,0,1,53444032,22336,437.9607843,11938,313.072,10996,1.2227,26645,860.1212,25975,1.1006,7824,222.1696,7629,0.7552,3.44,0,27,593.9800439,-0.607857694,944,898,46,7,9,2,1,0,0,0,0,0,0,a1
mortgage,noun,2,0,1,1,0,74160962,301,5.901960784,508,13.3222,405,0.045,349,11.266,330,0.014,1778,50.4879,1536,0.152,3.14,0,28,617.8850828,-0.459007027,20674,12087,8587,8,11,2,1,0,0,0,0,0,0,b2
mosque,noun,1,0,1,0,0,1969984,60,1.176470588,169,4.432,145,0.0161,24,0.7747,23,0.001,248,7.0422,223,0.0221,4.54,0,28,732.6319543,-0.364908321,20142,17341,2801,6,7,1,1,0,0,0,0,0,0,b2
most,adverb,4,2,0,0,1,416210411,11668,228.7843137,39777,1043.1448,36125,4.0171,18428,594.8701,18032,0.764,34913,991.3863,33233,3.2896,2.38,0,29,685.1464679,-0.625854341,1133,362,771,4,9,1,1,0,0,0,0,0,0,a1
most,determiner,4,0,0,0,0,416210411,6193,121.4313725,39777,1043.1448,36125,4.0171,18428,594.8701,18032,0.764,34913,991.3863,33233,3.2896,2.38,0,29,685.1464679,-0.625854341,1133,362,771,4,9,1,1,0,0,0,0,0,0,a1
mostly,adverb,2,2,0,0,0,26774406,1328,26.03921569,4068,106.6826,3971,0.4416,1511,48.7762,1496,0.0634,3463,98.335,3420,0.3385,2.03,0,29,605.7919593,-0.693705698,3093,690,2403,6,11,2,2,0,1,0,2,0,2898,a2
motion,noun,8,6,7,5,1,43927084,960,18.82352941,1044,27.3787,944,0.105,581,18.7551,565,0.0239,1300,36.9147,1234,0.1221,3.8,0,30,381.6428737,-0.728789537,2427,2831,-404,6,10,2,1,0,0,0,0,0,0,b2
motivate,verb,1,1,1,0,0,1875923,54,1.058823529,177,4.6418,171,0.019,250,8.0702,247,0.0105,145,4.1174,145,0.0144,2.07,0,29,384.1194996,-0.617348298,966,1013,-47,8,15,3,2,0,1,0,3,0,937,b2
motivation,noun,3,2,3,1,0,7315438,151,2.960784314,731,19.1703,693,0.0771,932,30.0857,916,0.0388,417,11.8411,412,0.0408,2.1,0,29,432.9195423,-0.689583135,83,2632,-2549,10,17,4,2,0,1,0,3,0,1599,b2
motive,noun,4,3,3,2,0,2136857,675,13.23529412,219,5.7432,207,0.023,86,2.7761,80,0.0034,298,8.462,294,0.0291,1.5,0,30,718.6307051,-0.515373498,3780,8708,-4928,6,10,2,1,0,0,0,0,0,0,c1
motor,adjective,5,2,0,0,0,40615655,2,0.039215686,506,13.2698,443,0.0493,201,6.4884,198,0.0084,1111,31.5479,1040,0.1029,4.84,0,25,544.6947031,-0.688092457,1979,8969,-6990,5,9,2,1,0,0,0,0,0,0,b2
motor,noun,5,0,2,1,0,40615655,648,12.70588235,506,13.2698,443,0.0493,201,6.4884,198,0.0084,1111,31.5479,1040,0.1029,4.84,0,25,544.6947031,-0.688092457,1979,8969,-6990,5,9,2,1,0,0,0,0,0,0,b2
motorcycle,noun,2,1,1,1,0,15081508,440,8.62745098,303,7.9461,268,0.0298,332,10.7172,324,0.0137,530,15.0498,496,0.0491,4.97,0,29,698.4377771,-0.508663118,1712,8918,-7206,10,18,4,2,0,0,0,0,0,0,a2
motorist,noun,1,1,1,0,0,617922,25,0.490196078,36,0.9441,35,0.0039,10,0.3228,10,0.0004,159,4.5149,153,0.0151,4.72,0,29,698.816974,-0.474799145,12917,13376,-459,8,14,3,2,0,1,0,3,0,462,c1
mount,verb,13,5,8,5,2,36648260,215,4.215686275,556,14.581,514,0.0572,220,7.1018,216,0.0092,1229,34.8986,1167,0.1155,4,0,28,579.8378788,-0.529365489,4562,2406,2156,5,9,1,1,0,0,0,0,0,0,b2
mountain,noun,2,2,2,2,0,54170529,1797,35.23529412,1787,46.8638,1575,0.1751,946,30.5376,926,0.0392,2921,82.9444,2650,0.2623,4.96,0,26,475.7575166,-0.684029003,630,12109,-11479,8,11,2,1,0,0,0,0,0,0,a1
move,noun,21,3,5,5,0,70113140,2716,53.25490196,7666,201.0395,7123,0.7921,6660,214.9899,6498,0.2753,9085,257.9768,8814,0.8725,3.25,1,29,503.9216327,-0.747305066,47,4118,-4071,4,7,1,1,0,0,0,0,0,0,b1
move,verb,21,10,8,10,5,70113140,18581,364.3333333,7666,201.0395,7123,0.7921,6660,214.9899,6498,0.2753,9085,257.9768,8814,0.8725,3.25,1,29,503.9216327,-0.747305066,47,4118,-4071,4,7,1,1,0,0,0,0,0,0,a1
movement,noun,11,8,11,8,0,35105385,759,14.88235294,2881,75.5537,2450,0.2724,1101,35.5411,1078,0.0457,2345,66.5884,2229,0.2206,3.63,0,27,743.5742951,-0.577720826,1521,2381,-860,8,11,2,2,0,1,0,4,0,288,a2
movie,noun,1,1,1,1,0,158421100,6268,122.9019608,8752,229.5197,6491,0.7218,11215,362.0289,10825,0.4587,4892,138.9128,4440,0.4395,4.59,0,27,382.4201082,-0.770532808,285,8519,-8234,5,8,2,2,0,1,0,1,0,2486,a1
moving,adjective,3,0,0,0,3,51765877,239,4.68627451,4698,123.2042,4446,0.4944,4204,135.7084,4129,0.1749,4225,119.9727,4146,0.4104,3.82,0,28,598.0777982,-0.684934279,1205,2716,-1511,6,9,2,1,0,0,0,0,0,0,b2
much,adverb,5,3,0,0,0,242326300,12904,253.0196078,48916,1282.8135,43768,4.867,44526,1437.3337,43511,1.8436,26632,756.2398,25361,2.5104,1.69,0,26,566.8764028,-0.730710068,615,1715,-1100,4,8,1,1,0,0,0,0,0,0,a1
much,determiner,5,0,0,0,0,242326300,36658,718.7843137,48916,1282.8135,43768,4.867,44526,1437.3337,43511,1.8436,26632,756.2398,25361,2.5104,1.69,0,26,566.8764028,-0.730710068,615,1715,-1100,4,8,1,1,0,0,0,0,0,0,a1
mud,noun,4,1,2,1,0,5915017,755,14.80392157,562,14.7384,504,0.056,274,8.8449,264,0.0112,321,9.1151,299,0.0296,4.86,0,29,729.4808165,-0.533682397,8730,2417,6313,3,6,1,1,0,0,0,0,0,0,b1
multiple,adjective,2,0,0,0,1,66171358,512,10.03921569,1797,47.126,1708,0.1899,1084,34.9924,1072,0.0454,2432,69.0588,2388,0.2364,3.26,0,27,496.2464715,-0.621277296,3708,13081,-9373,8,12,3,1,0,0,0,0,0,0,b2
mum,noun,4,2,3,0,0,3764100,1096,21.49019608,1428,37.449,1238,0.1377,300,9.6842,285,0.0121,73,2.0729,73,0.0072,4.11,2,30,815.9317807,-0.363463771,12213,17911,-5698,3,6,1,1,0,0,0,0,0,0,a1
municipal,adjective,2,0,0,0,0,16208818,89,1.745098039,220,5.7695,205,0.0228,50,1.614,50,0.0021,1314,37.3122,1274,0.1261,2.26,1,28,664.5166946,-0.426024012,14546,12216,2330,9,15,4,1,0,0,0,0,0,0,c1
murder,noun,3,1,1,1,0,15030656,4981,97.66666667,1824,47.8341,1618,0.1799,767,24.7594,748,0.0317,2929,83.1716,2708,0.2681,3.61,0,28,529.6911045,-0.728188274,1857,10643,-8786,6,8,2,1,0,0,0,0,0,0,b1
murder,verb,3,2,2,1,0,15030656,714,14,1824,47.8341,1618,0.1799,767,24.7594,748,0.0317,2929,83.1716,2708,0.2681,3.61,0,28,529.6911045,-0.728188274,1857,10643,-8786,6,8,2,1,0,0,0,0,0,0,b1
muscle,noun,6,4,5,2,0,20752802,689,13.50980392,660,17.3084,576,0.0641,445,14.3649,423,0.0179,736,20.8994,691,0.0684,4.5,0,30,395.9099559,-0.725401497,3186,11811,-8625,6,9,2,1,0,0,0,0,0,0,b1
museum,noun,1,0,1,1,0,47195123,942,18.47058824,1663,43.6119,1290,0.1434,2081,67.1763,1956,0.0829,4103,116.5084,3370,0.3336,4.6,0,25,618.6957343,-0.632389765,1991,5854,-3863,6,12,3,1,0,0,0,0,0,0,a1
music,noun,5,2,5,4,0,414028837,7717,151.3137255,10797,283.1494,8307,0.9237,19604,632.8323,18793,0.7963,8658,245.8518,7458,0.7382,4.31,1,27,471.3896318,-0.815517571,8,2791,-2783,5,10,2,1,0,0,0,0,0,0,a1
