words,length_of_word,length_of_phonetics,num_of_syllables,num_of_morph,num_of_prefix,num_of_roots,num_of_suff,total_pref_length,total_suff_length,pref_famsize,suff_famsize,root_famsize,lowest_level
complement,10,13,3,2,1,1,0,2,0,370,0,7,c1
complexity,10,14,4,3,1,1,1,2,3,370,580,4,c1
compliance,10,15,3,2,0,1,1,0,4,0,323,4,c1
complication,12,17,#N/A,2,0,1,1,0,3,0,1599,3,c1
comply,6,11,2,1,0,1,0,0,0,0,0,4,c1
composition,11,14,4,4,1,1,2,2,5,370,1626,55,c1
compromise,10,15,3,1,0,1,0,0,0,0,0,3,c1
compute,7,11,2,1,0,1,0,0,0,0,0,5,c1
conceal,7,10,2,1,0,1,0,0,0,0,0,2,c1
concede,7,10,2,2,1,1,0,2,0,370,0,8,c1
conceive,8,10,2,2,1,1,0,2,0,370,0,20,c1
conception,10,12,3,3,1,1,1,2,3,370,1599,48,c1
concession,10,11,3,3,1,1,1,2,3,370,1599,23,c1
condemn,7,9,2,1,0,1,0,0,0,0,0,3,c1
confer,6,9,2,1,0,1,0,0,0,0,0,4,c1
confession,10,11,3,2,0,1,1,0,3,0,1599,5,c1
configuration,13,19,5,3,1,1,1,2,3,370,1599,14,c1
confine,7,#N/A,#N/A,2,1,1,0,2,0,370,0,9,c1
confirmation,12,15,4,3,1,1,1,2,3,370,1599,16,c1
confront,8,11,2,2,1,1,0,2,0,370,0,17,c1
confrontation,13,17,4,3,1,1,1,2,3,370,1599,17,c1
congratulate,12,19,4,1,0,1,0,0,0,0,0,3,c1
congregation,12,17,4,4,1,1,2,2,6,370,2536,17,c1
congressional,13,15,4,4,1,1,2,2,5,370,3030,26,c1
conquer,7,8,2,1,0,1,0,0,0,0,0,3,c1
conscience,10,10,2,1,0,1,0,0,0,0,0,3,c1
consciousness,13,12,#N/A,2,0,1,1,0,4,0,1243,11,c1
consecutive,11,16,4,1,0,1,0,0,0,0,0,2,c1
consensus,9,12,3,1,0,1,0,0,0,0,0,1,c1
consent,7,10,2,2,1,1,0,2,0,370,0,3,c1
conserve,8,#N/A,#N/A,2,1,1,0,2,0,370,0,43,c1
consistency,11,14,4,3,1,1,1,2,4,370,28,34,c1
consolidate,11,#N/A,#N/A,3,1,1,1,2,3,370,937,8,c1
constituency,12,17,5,3,1,1,1,2,4,370,28,26,c1
constitute,10,15,3,2,1,1,0,2,0,370,0,26,c1
constitution,12,17,4,3,1,1,1,2,3,370,1599,26,c1
constitutional,14,20,5,4,1,1,2,2,5,370,3030,26,c1
constraint,10,14,2,3,1,1,1,2,1,370,49,10,c1
consultation,12,16,4,2,0,1,1,0,3,0,1599,5,c1
contemplate,11,16,3,1,0,1,0,0,0,0,0,3,c1
contempt,8,11,2,1,0,1,0,0,0,0,0,5,c1
contend,7,10,2,1,0,1,0,0,0,0,0,7,c1
contender,9,11,#N/A,2,0,1,1,0,2,0,2274,7,c1
contention,10,12,3,2,0,1,1,0,3,0,1599,7,c1
continually,11,16,#N/A,3,0,1,2,0,4,0,4329,13,c1
contractor,10,12,3,2,0,1,1,0,2,0,289,8,c1
contradiction,13,16,#N/A,3,0,2,1,0,3,0,1599,67,c1
contrary,8,#N/A,#N/A,2,0,1,1,0,3,0,356,28,c1
contributor,11,15,4,3,1,1,1,2,2,370,289,20,c1
conversion,10,12,3,3,1,1,1,2,3,370,1599,29,c1
convict,7,#N/A,#N/A,1,0,1,0,0,0,0,0,2,c1
conviction,10,12,3,2,0,1,1,0,3,0,1599,2,c1
cooperate,9,16,4,3,1,1,1,2,3,370,937,14,c1
cooperative,11,16,#N/A,4,1,1,2,2,6,370,1517,14,c1
coordinate,10,#N/A,#N/A,3,1,1,1,2,3,370,937,22,c1
coordination,12,19,#N/A,4,1,1,2,2,6,370,2536,22,c1
coordinator,11,18,#N/A,4,1,1,2,2,5,370,1226,22,c1
cop,3,6,1,1,0,1,0,0,0,0,0,1,c1
copper,6,7,2,1,0,1,0,0,0,0,0,5,c1
copyright,9,13,3,2,0,2,0,0,0,0,0,36,c1
correction,10,11,3,2,0,1,1,0,3,0,1599,14,c1
correlate,9,13,3,2,1,1,0,2,0,370,0,19,c1
correlation,11,15,#N/A,3,1,1,1,2,3,370,1599,19,c1
correspond,10,13,3,1,0,1,0,0,0,0,0,4,c1
correspondence,14,16,4,2,0,1,1,0,4,0,323,4,c1
correspondent,13,16,4,2,0,1,1,0,3,0,464,4,c1
corresponding,13,15,#N/A,1,0,1,0,0,0,0,0,4,c1
corrupt,7,9,2,2,1,1,0,2,0,370,0,25,c1
corruption,10,11,3,3,1,1,1,2,3,370,1599,25,c1
costly,6,9,2,2,0,1,1,0,2,0,2898,5,c1
councillor,10,12,#N/A,2,0,1,1,0,2,0,289,5,c1
counselling,11,13,#N/A,1,0,1,0,0,0,0,0,5,c1
counsellor,10,12,#N/A,2,0,1,1,0,2,0,289,5,c1
counterpart,11,15,3,2,0,2,0,0,0,0,0,52,c1
countless,9,12,2,2,0,1,1,0,4,0,368,12,c1
coup,4,7,1,1,0,1,0,0,0,0,0,1,c1
courtesy,8,10,3,1,0,1,0,0,0,0,0,2,c1
crawl,5,8,1,1,0,1,0,0,0,0,0,3,c1
creator,7,12,3,2,0,1,1,0,2,0,289,12,c1
credibility,11,15,#N/A,3,0,1,2,0,7,0,1452,12,c1
credible,8,12,3,2,0,1,1,0,4,0,872,12,c1
creep,5,8,1,1,0,1,0,0,0,0,0,7,c1
critique,8,10,2,1,0,1,0,0,0,0,0,11,c1
crown,5,9,1,1,0,1,0,0,0,0,0,2,c1
crude,5,8,1,1,0,1,0,0,0,0,0,5,c1
crush,5,7,1,1,0,1,0,0,0,0,0,4,c1
crystal,7,11,2,1,0,1,0,0,0,0,0,9,c1
cult,4,7,1,1,0,1,0,0,0,0,0,2,c1
cultivate,9,14,3,2,0,1,1,0,3,0,937,4,c1
curiosity,9,14,5,2,0,1,1,0,3,0,580,5,c1
custody,7,10,3,1,0,1,0,0,0,0,0,4,c1
cutting,7,8,2,1,0,1,0,0,0,0,0,23,c1
cynical,7,11,3,2,0,1,1,0,2,0,1431,4,c1
dam,3,6,1,1,0,1,0,0,0,0,0,1,c1
damaging,8,12,3,1,0,1,0,0,0,0,0,2,c1
dawn,4,7,1,1,0,1,0,0,0,0,0,1,c1
debris,6,9,2,1,0,1,0,0,0,0,0,1,c1
debut,5,11,2,1,0,1,0,0,0,0,0,1,c1
decisive,8,12,3,2,0,1,1,0,3,0,580,14,c1
declaration,11,16,4,2,0,1,1,0,3,0,1599,6,c1
dedicated,9,15,4,1,0,1,0,0,0,0,0,5,c1
dedication,10,15,4,2,0,1,1,0,3,0,1599,5,c1
deed,4,7,1,1,0,1,0,0,0,0,0,3,c1
deem,4,7,1,1,0,1,0,0,0,0,0,1,c1
default,7,9,2,1,0,1,0,0,0,0,0,2,c1
defect,6,#N/A,#N/A,2,1,1,0,2,0,275,0,59,c1
defensive,9,11,3,2,0,1,1,0,3,0,580,8,c1
deficiency,10,12,4,1,0,1,0,0,0,0,0,1,c1
deficit,7,11,3,1,0,1,0,0,0,0,0,1,c1
defy,4,9,2,1,0,1,0,0,0,0,0,4,c1
delegate,8,#N/A,#N/A,2,0,1,1,0,3,0,937,3,c1
delegation,10,15,4,3,0,1,2,0,6,0,2536,3,c1
delicate,8,10,3,2,0,1,1,0,3,0,937,6,c1
demon,5,9,2,1,0,1,0,0,0,0,0,6,c1
denial,6,12,3,2,0,1,1,0,2,0,1431,6,c1
denounce,8,11,2,1,0,1,0,0,0,0,0,1,c1
dense,5,7,1,1,0,1,0,0,0,0,0,6,c1
density,7,10,3,2,0,1,1,0,3,0,580,6,c1
dependence,10,12,3,3,1,1,1,2,4,275,323,34,c1
depict,6,9,2,2,1,1,0,2,0,275,0,10,c1
deploy,6,10,2,1,0,1,0,0,0,0,0,4,c1
deployment,10,14,3,2,0,1,1,0,4,0,288,4,c1
deprive,7,11,2,1,0,1,0,0,0,0,0,2,c1
deputy,6,11,3,1,0,1,0,0,0,0,0,1,c1
descend,7,9,2,1,0,1,0,0,0,0,0,2,c1
descent,7,9,2,2,1,1,0,2,0,275,0,4,c1
designate,9,14,3,2,0,1,1,0,3,0,937,5,c1
desirable,9,17,4,2,0,1,1,0,4,0,872,8,c1
destructive,11,13,#N/A,3,1,1,1,2,3,275,580,36,c1
detain,6,10,2,2,1,1,0,2,0,275,0,18,c1
detection,9,11,3,2,0,1,1,0,3,0,1599,7,c1
detention,9,11,3,3,1,1,1,2,3,275,1599,10,c1
deteriorate,11,19,5,1,0,1,0,0,0,0,0,2,c1
devastate,9,14,3,1,0,1,0,0,0,0,0,3,c1
devil,5,9,2,1,0,1,0,0,0,0,0,9,c1
devise,6,10,2,1,0,1,0,0,0,0,0,2,c1
diagnose,8,15,3,2,1,1,0,3,0,25,0,13,c1
diagnosis,9,17,4,3,1,1,1,3,3,25,39,13,c1
dictate,7,#N/A,#N/A,2,0,1,1,0,3,0,937,39,c1
dictator,8,12,3,3,0,1,2,0,5,0,1226,39,c1
differentiate,13,18,5,3,0,1,2,0,6,0,1401,12,c1
dignity,7,10,3,2,0,1,1,0,3,0,580,8,c1
dilemma,7,11,3,1,0,1,0,0,0,0,0,1,c1
dimension,9,13,3,1,0,1,0,0,0,0,0,4,c1
diminish,8,10,3,1,0,1,0,0,0,0,0,2,c1
dip,3,6,1,1,0,1,0,0,0,0,0,4,c1
diplomat,8,12,3,2,0,1,1,0,1,0,49,6,c1
diplomatic,10,14,4,2,0,1,1,0,2,0,1014,6,c1
directory,9,15,4,2,0,1,1,0,3,0,356,20,c1
disastrous,10,13,3,2,0,1,1,0,3,0,9,3,c1
discard,7,#N/A,#N/A,2,1,1,0,3,0,296,0,7,c1
discharge,9,#N/A,#N/A,2,1,1,0,3,0,296,0,12,c1
disclose,8,12,2,2,1,1,0,3,0,296,0,16,c1
disclosure,10,13,3,3,1,1,1,3,3,296,98,16,c1
discourse,9,#N/A,#N/A,1,0,1,0,0,0,0,0,2,c1
discretion,10,12,3,2,0,1,1,0,3,0,1599,7,c1
discrimination,14,19,#N/A,4,1,1,2,3,6,296,2536,18,c1
dismissal,9,12,3,3,1,1,1,3,2,296,1431,11,c1
displace,8,12,2,2,1,1,0,3,0,296,0,21,c1
disposal,8,14,3,3,1,1,1,3,2,296,1431,55,c1
dispose,7,11,2,2,1,1,0,3,0,296,0,55,c1
dispute,7,11,2,1,0,1,0,0,0,0,0,10,c1
disrupt,7,10,2,2,1,1,0,3,0,296,0,25,c1
disruption,10,12,3,3,1,1,1,3,3,296,1599,25,c1
dissolve,8,9,2,2,1,1,0,2,0,39,0,15,c1
distinction,11,13,#N/A,2,0,1,1,0,3,0,1599,11,c1
distinctive,11,13,#N/A,2,0,1,1,0,3,0,580,11,c1
distort,7,10,2,2,1,1,0,3,0,296,0,15,c1
distress,8,10,2,1,0,1,0,0,0,0,0,4,c1
disturbing,10,12,3,1,0,1,0,0,0,0,0,5,c1
divert,6,11,2,2,1,1,0,2,0,39,0,26,c1
divine,6,10,2,1,0,1,0,0,0,0,0,5,c1
doctrine,8,10,2,1,0,1,0,0,0,0,0,6,c1
documentation,13,20,5,2,0,1,1,0,3,0,1599,3,c1
domain,6,10,2,1,0,1,0,0,0,0,0,1,c1
dominance,9,11,3,2,0,1,1,0,4,0,323,14,c1
donor,5,9,2,2,0,1,1,0,2,0,289,13,c1
dose,4,8,1,1,0,1,0,0,0,0,0,3,c1
drain,5,9,1,1,0,1,0,0,0,0,0,3,c1
drift,5,8,1,1,0,1,0,0,0,0,0,6,c1
drown,5,9,1,1,0,1,0,0,0,0,0,1,c1
dual,4,10,2,1,0,1,0,0,0,0,0,3,c1
dub,3,6,1,1,0,1,0,0,0,0,0,1,c1
dumb,4,6,1,1,0,1,0,0,0,0,0,9,c1
duo,3,10,2,1,0,1,0,0,0,0,0,1,c1
eager,5,7,2,1,0,1,0,0,0,0,0,6,c1
earnings,8,9,2,1,0,1,0,0,0,0,0,3,c1
ease,4,6,1,1,0,1,0,0,0,0,0,15,c1
echo,4,8,2,1,0,1,0,0,0,0,0,1,c1
ecological,10,17,5,4,0,2,2,0,4,0,2445,220,c1
educator,8,16,4,2,0,1,1,0,2,0,289,13,c1
effectiveness,13,13,#N/A,4,1,1,2,1,7,96,1823,59,c1
efficiency,10,11,4,1,0,1,0,0,0,0,0,2,c1
ego,3,9,2,1,0,1,0,0,0,0,0,11,c1
elaborate,9,#N/A,#N/A,3,1,1,1,1,3,96,937,16,c1
electoral,9,13,4,3,0,1,2,0,4,0,1720,28,c1
elevate,7,12,3,1,0,1,0,0,0,0,0,3,c1
eligible,8,14,4,2,0,1,1,0,4,0,872,6,c1
elite,5,8,2,1,0,1,0,0,0,0,0,3,c1
embark,6,9,2,2,1,1,0,2,0,148,0,9,c1
embarrassment,13,14,#N/A,2,0,1,1,0,4,0,288,4,c1
embassy,7,10,3,1,0,1,0,0,0,0,0,1,c1
embed,5,8,2,2,1,1,0,2,0,148,0,34,c1
embody,6,9,3,2,1,1,0,2,0,148,0,18,c1
emergence,9,13,3,3,1,1,1,1,4,96,323,8,c1
empirical,9,13,4,2,0,1,1,0,2,0,1431,6,c1
empower,7,10,3,2,1,1,0,2,0,148,0,19,c1
enact,5,8,2,2,1,1,0,2,0,148,0,59,c1
encompass,9,11,3,2,1,1,0,2,0,148,0,2,c1
encouragement,13,16,#N/A,3,1,1,1,2,4,148,288,11,c1
encouraging,11,14,#N/A,2,1,1,0,2,0,148,0,11,c1
endeavour,9,9,#N/A,1,0,1,0,0,0,0,0,1,c1
endless,7,9,2,2,0,1,1,0,4,0,368,13,c1
endorse,7,9,2,1,0,1,0,0,0,0,0,2,c1
endorsement,11,13,#N/A,2,0,1,1,0,4,0,288,2,c1
endure,6,9,2,1,0,1,0,0,0,0,0,5,c1
enforce,7,9,2,2,1,1,0,2,0,148,0,14,c1
enforcement,11,13,#N/A,3,1,1,1,2,4,148,288,14,c1
engagement,10,16,3,2,0,1,1,0,4,0,288,5,c1
engaging,8,14,3,1,0,1,0,0,0,0,0,5,c1
enrich,6,10,2,2,1,1,0,2,0,148,0,8,c1
enrol,5,10,#N/A,1,0,1,0,0,0,0,0,1,c1
ensue,5,9,2,1,0,1,0,0,0,0,0,1,c1
enterprise,10,14,3,1,0,1,0,0,0,0,0,2,c1
enthusiast,10,15,4,2,0,1,1,0,4,0,4,6,c1
entitle,7,13,3,2,1,1,0,2,0,148,0,6,c1
entity,6,9,3,1,0,1,0,0,0,0,0,2,c1
epidemic,8,12,4,2,1,1,0,3,0,16,0,3,c1
equality,8,12,4,3,0,1,2,0,5,0,2011,50,c1
equation,8,12,3,3,0,1,2,0,6,0,2536,50,c1
erect,5,8,2,1,0,1,0,0,0,0,0,4,c1
escalate,8,13,3,1,0,1,0,0,0,0,0,3,c1
essence,7,8,2,1,0,1,0,0,0,0,0,7,c1
establishment,13,15,4,2,0,1,1,0,4,0,288,5,c1
eternal,7,11,3,1,0,1,0,0,0,0,0,2,c1
evacuate,8,15,4,3,1,1,1,1,3,96,937,16,c1
evoke,5,9,2,1,0,1,0,0,0,0,0,3,c1
evolutionary,12,15,#N/A,4,1,1,2,1,6,96,1955,18,c1
exaggerate,10,17,4,1,0,1,0,0,0,0,0,3,c1
excellence,10,11,3,2,0,1,1,0,4,0,323,6,c1
exceptional,11,14,#N/A,4,1,1,2,2,5,142,3030,48,c1
excess,6,#N/A,#N/A,2,1,1,0,2,0,142,0,23,c1
exclusion,9,13,3,3,1,1,1,2,3,142,1599,19,c1
exclusive,9,13,3,3,1,1,1,2,3,142,580,19,c1
exclusively,11,15,#N/A,4,1,1,2,2,5,142,3478,19,c1
execute,7,13,3,1,0,1,0,0,0,0,0,5,c1
execution,9,15,4,2,0,1,1,0,3,0,1599,5,c1
exert,5,9,2,1,0,1,0,0,0,0,0,2,c1
exile,5,10,2,1,0,1,0,0,0,0,0,1,c1
expenditure,11,15,#N/A,3,1,1,1,2,3,142,98,34,c1
experimental,12,18,#N/A,2,0,1,1,0,2,0,1431,6,c1
expire,6,12,2,1,0,1,0,0,0,0,0,3,c1
explicit,8,12,3,1,0,1,0,0,0,0,0,3,c1
explicitly,10,14,4,2,0,1,1,0,2,0,2898,3,c1
exploitation,12,18,#N/A,2,0,1,1,0,3,0,1599,5,c1
explosive,9,14,3,3,1,1,1,2,3,142,580,7,c1
extremist,9,14,3,2,0,1,1,0,3,0,462,5,c1
facilitate,10,15,4,1,0,1,0,0,0,0,0,2,c1
faction,7,9,2,2,0,1,1,0,3,0,1599,25,c1
faculty,7,12,3,1,0,1,0,0,0,0,0,1,c1
fade,4,8,1,1,0,1,0,0,0,0,0,2,c1
fairness,8,10,2,2,0,1,1,0,4,0,1243,18,c1
fatal,5,11,2,2,0,1,1,0,2,0,1431,9,c1
fate,4,8,1,1,0,1,0,0,0,0,0,9,c1
favourable,10,15,#N/A,2,0,1,1,0,4,0,872,8,c1
feat,4,7,1,1,0,1,0,0,0,0,0,1,c1
feminist,8,12,3,2,0,1,1,0,3,0,462,7,c1
fibre,5,9,#N/A,1,0,1,0,0,0,0,0,3,c1
fierce,6,8,1,1,0,1,0,0,0,0,0,5,c1
filter,6,8,2,1,0,1,0,0,0,0,0,6,c1
firearm,7,13,2,2,0,2,0,0,0,0,0,72,c1
fixture,7,11,2,2,0,1,1,0,3,0,98,12,c1
flaw,4,7,1,1,0,1,0,0,0,0,0,3,c1
flawed,6,8,1,1,0,1,0,0,0,0,0,3,c1
flee,4,7,1,1,0,1,0,0,0,0,0,1,c1
fleet,5,8,1,1,0,1,0,0,0,0,0,4,c1
flesh,5,7,1,1,0,1,0,0,0,0,0,8,c1
flexibility,11,16,#N/A,3,0,1,2,0,7,0,1452,11,c1
flourish,8,9,2,1,0,1,0,0,0,0,0,2,c1
fluid,5,9,2,1,0,1,0,0,0,0,0,2,c1
footage,7,10,2,2,0,1,1,0,3,0,82,43,c1
foreigner,9,9,3,2,0,1,1,0,2,0,2274,2,c1
forge,5,9,1,1,0,1,0,0,0,0,0,3,c1
formula,7,11,3,2,0,1,1,0,1,0,61,6,c1
formulate,9,15,3,2,0,1,1,0,3,0,937,6,c1
forth,5,7,1,1,0,1,0,0,0,0,0,7,c1
forthcoming,11,12,#N/A,2,0,2,0,0,0,0,0,24,c1
foster,6,8,2,1,0,1,0,0,0,0,0,1,c1
fragile,7,13,2,1,0,1,0,0,0,0,0,2,c1
franchise,9,15,2,1,0,1,0,0,0,0,0,8,c1
frankly,7,10,2,2,0,1,1,0,2,0,2898,7,c1
frustrated,10,15,3,1,0,1,0,0,0,0,0,2,c1
frustrating,11,15,#N/A,1,0,1,0,0,0,0,0,2,c1
frustration,11,15,#N/A,2,0,1,1,0,3,0,1599,2,c1
functional,10,13,3,2,0,1,1,0,2,0,1431,7,c1
funeral,7,13,3,2,0,1,1,0,2,0,1431,3,c1
gallon,6,8,2,1,0,1,0,0,0,0,0,2,c1
gambling,8,10,#N/A,1,0,1,0,0,0,0,0,2,c1
gathering,9,10,3,1,0,1,0,0,0,0,0,4,c1
gaze,4,8,1,1,0,1,0,0,0,0,0,4,c1
gear,4,7,1,1,0,1,0,0,0,0,0,4,c1
generic,7,12,3,2,0,1,1,0,2,0,1014,20,c1
genocide,8,15,3,1,0,1,0,0,0,0,0,1,c1
glance,6,9,1,1,0,1,0,0,0,0,0,2,c1
glimpse,7,9,1,1,0,1,0,0,0,0,0,1,c1
glorious,8,11,3,2,0,1,1,0,4,0,617,10,c1
glory,5,9,2,1,0,1,0,0,0,0,0,10,c1
governance,10,11,3,2,0,1,1,0,4,0,323,14,c1
grace,5,9,1,1,0,1,0,0,0,0,0,14,c1
grasp,5,9,1,1,0,1,0,0,0,0,0,2,c1
grave,5,#N/A,#N/A,1,0,1,0,0,0,0,0,10,c1
gravity,7,10,3,1,0,1,0,0,0,0,0,1,c1
grid,4,7,1,1,0,1,0,0,0,0,0,2,c1
grief,5,8,1,1,0,1,0,0,0,0,0,1,c1
grin,4,7,1,1,0,1,0,0,0,0,0,1,c1
grind,5,10,1,1,0,1,0,0,0,0,0,4,c1
grip,4,7,1,1,0,1,0,0,0,0,0,4,c1
gross,5,9,1,1,0,1,0,0,0,0,0,8,c1
guerrilla,9,9,3,1,0,1,0,0,0,0,0,1,c1
guidance,8,11,2,2,0,1,1,0,4,0,323,8,c1
guilt,5,7,1,1,0,1,0,0,0,0,0,9,c1
gut,3,6,1,1,0,1,0,0,0,0,0,8,c1
hail,4,8,1,1,0,1,0,0,0,0,0,4,c1
halfway,7,11,2,2,1,1,0,4,0,8,0,63,c1
halt,4,7,1,1,0,1,0,0,0,0,0,2,c1
handful,7,11,2,2,0,1,1,0,3,0,343,61,c1
handling,8,10,2,1,0,1,0,0,0,0,0,10,c1
handy,5,8,2,2,0,1,1,0,1,0,2486,61,c1
harassment,10,12,3,2,0,1,1,0,4,0,288,2,c1
hardware,8,11,2,2,0,2,0,0,0,0,0,51,c1
harmony,7,10,3,2,0,1,1,0,1,0,2486,16,c1
harsh,5,7,1,1,0,1,0,0,0,0,0,6,c1
harvest,7,10,2,1,0,1,0,0,0,0,0,2,c1
hatred,6,11,2,2,0,1,1,0,3,0,1,8,c1
haunt,5,8,1,1,0,1,0,0,0,0,0,2,c1
hazard,6,8,2,1,0,1,0,0,0,0,0,6,c1
heighten,8,10,2,2,0,1,1,0,2,0,204,2,c1
heritage,8,12,3,2,0,1,1,0,3,0,82,10,c1
hierarchy,9,14,4,3,0,2,1,0,1,0,2486,48,c1
hint,4,7,1,1,0,1,0,0,0,0,0,1,c1
homeland,8,12,2,2,0,2,0,0,0,0,0,88,c1
hopeful,7,12,2,2,0,1,1,0,3,0,343,7,c1
horizon,7,12,3,1,0,1,0,0,0,0,0,1,c1
horn,4,7,1,1,0,1,0,0,0,0,0,16,c1
hostage,7,11,2,1,0,1,0,0,0,0,0,1,c1
hostile,7,11,2,1,0,1,0,0,0,0,0,3,c1
hostility,9,12,4,2,0,1,1,0,3,0,580,3,c1
humanitarian,12,21,6,2,0,1,1,0,3,0,174,18,c1
humanity,8,13,4,2,0,1,1,0,3,0,580,18,c1
humble,6,10,2,1,0,1,0,0,0,0,0,4,c1
hydrogen,8,15,3,2,0,2,0,0,0,0,0,63,c1
identification,14,21,6,3,0,1,2,0,6,0,1752,7,c1
ideological,11,20,#N/A,4,0,2,2,0,4,0,2445,220,c1
ideology,8,16,5,3,0,2,1,0,1,0,2486,220,c1
idiot,5,8,3,1,0,1,0,0,0,0,0,3,c1
ignorance,9,11,3,2,0,1,1,0,4,0,323,4,c1
imagery,7,12,3,2,0,1,1,0,3,0,356,2,c1
immense,7,8,2,1,0,1,0,0,0,0,0,3,c1
imminent,8,10,3,2,0,1,1,0,3,0,464,4,c1
implementation,14,19,5,3,1,1,1,2,3,358,1599,7,c1
imprison,8,11,3,2,1,1,0,2,0,358,0,4,c1
imprisonment,12,15,#N/A,3,1,1,1,2,4,358,288,4,c1
inability,9,13,5,3,1,1,1,2,3,658,580,11,c1
inadequate,10,12,4,3,1,1,1,2,3,658,937,6,c1
inappropriate,13,18,5,4,2,1,1,3,3,967,937,11,c1
incidence,9,11,3,2,0,1,1,0,4,0,323,4,c1
inclined,8,12,2,2,1,1,0,2,0,358,0,7,c1
inclusion,9,12,3,3,1,1,1,2,3,358,1599,19,c1
incur,5,8,2,1,0,1,0,0,0,0,0,2,c1
indicator,9,14,4,2,0,1,1,0,2,0,289,6,c1
indictment,10,14,3,2,0,1,1,0,4,0,288,3,c1
indigenous,10,14,4,1,0,1,0,0,0,0,0,2,c1
induce,6,10,2,2,1,1,0,2,0,358,0,67,c1
indulge,7,11,2,1,0,1,0,0,0,0,0,5,c1
inequality,10,14,5,4,1,1,2,2,5,658,2011,50,c1
infamous,8,10,3,3,1,1,1,2,4,658,617,8,c1
infant,6,9,2,1,0,1,0,0,0,0,0,4,c1
infect,6,9,2,2,1,1,0,2,0,358,0,59,c1
inflict,7,10,2,2,1,1,0,2,0,358,0,2,c1
influential,11,16,4,4,1,1,2,2,6,358,1754,16,c1
inherent,8,13,3,3,1,1,1,2,3,358,464,16,c1
inhibit,7,10,3,2,1,1,0,2,0,358,0,19,c1
initiate,8,#N/A,#N/A,2,0,1,1,0,3,0,937,7,c1
inject,6,11,2,2,1,1,0,2,0,358,0,36,c1
injection,9,13,3,3,1,1,1,2,3,358,1599,36,c1
injustice,9,13,3,3,1,1,1,2,3,658,16,22,c1
inmate,6,10,2,2,1,1,0,2,0,358,0,16,c1
insertion,9,11,3,2,0,1,1,0,3,0,1599,2,c1
insider,7,11,3,3,1,1,1,2,2,358,2274,58,c1
inspect,7,10,2,2,1,1,0,2,0,358,0,26,c1
inspection,10,12,3,3,1,1,1,2,3,358,1599,26,c1
inspiration,11,16,4,3,1,1,1,2,3,358,1599,17,c1
instinct,8,#N/A,#N/A,1,0,1,0,0,0,0,0,4,c1
institutional,13,19,#N/A,4,1,1,2,2,5,358,3030,26,c1
instruct,8,11,2,2,1,1,0,2,0,358,0,36,c1
instrumental,12,17,4,2,0,1,1,0,2,0,1431,6,c1
insufficient,12,13,4,3,1,1,1,2,3,658,464,6,c1
insult,6,#N/A,#N/A,1,0,1,0,0,0,0,0,2,c1
intact,6,9,2,1,0,1,0,0,0,0,0,1,c1
intake,6,10,2,2,1,1,0,2,0,358,0,31,c1
integral,8,#N/A,#N/A,2,0,1,1,0,2,0,1431,10,c1
integrated,10,16,4,2,0,1,1,0,3,0,937,10,c1
integration,11,16,#N/A,3,0,1,2,0,6,0,2536,10,c1
integrity,9,12,4,2,0,1,1,0,3,0,580,10,c1
intensify,9,15,4,2,0,1,1,0,3,0,153,8,c1
intensity,9,12,4,2,0,1,1,0,3,0,580,8,c1
intensive,9,11,3,2,0,1,1,0,3,0,580,8,c1
intent,6,9,2,2,1,1,0,2,0,358,0,10,c1
interactive,11,14,#N/A,3,1,1,1,5,3,114,580,59,c1
interface,9,13,3,2,1,1,0,5,0,114,0,29,c1
interfere,9,12,3,2,1,1,0,5,0,114,0,4,c1
interference,12,16,4,3,1,1,1,5,4,114,323,4,c1
interim,7,11,3,1,0,1,0,0,0,0,0,1,c1
interior,8,12,4,1,0,1,0,0,0,0,0,1,c1
intermediate,12,#N/A,#N/A,1,0,1,0,0,0,0,0,2,c1
intervene,9,12,3,2,1,1,0,5,0,114,0,9,c1
intervention,12,14,4,3,1,1,1,5,3,114,1599,9,c1
intimate,8,#N/A,#N/A,2,0,1,1,0,3,0,937,5,c1
intriguing,10,12,3,1,0,1,0,0,0,0,0,2,c1
investigator,12,17,#N/A,2,0,1,1,0,2,0,289,5,c1
invisible,9,13,4,3,1,1,1,2,4,658,872,19,c1
invoke,6,10,2,1,0,1,0,0,0,0,0,2,c1
involvement,11,13,#N/A,3,1,1,1,2,4,358,288,18,c1
ironic,6,11,3,2,0,1,1,0,2,0,1014,15,c1
ironically,10,13,5,3,0,1,2,0,4,0,3912,15,c1
irony,5,#N/A,#N/A,2,0,1,1,0,1,0,2486,15,c1
irrelevant,10,12,4,3,1,1,1,2,3,658,464,8,c1
isolation,9,16,4,2,0,1,1,0,3,0,1599,5,c1
judicial,8,14,3,2,0,1,1,0,2,0,1431,18,c1
junction,8,12,2,2,0,1,1,0,3,0,1599,12,c1
jurisdiction,12,18,4,3,0,2,1,0,3,0,1599,59,c1
justification,13,20,#N/A,3,0,1,2,0,6,0,1752,22,c1
kidnap,6,9,2,1,0,1,0,0,0,0,0,2,c1
kidney,6,8,2,1,0,1,0,0,0,0,0,1,c1
kingdom,7,9,2,2,0,1,1,0,3,0,18,13,c1
lad,3,6,1,1,0,1,0,0,0,0,0,1,c1
landlord,8,11,2,2,0,2,0,0,0,0,0,69,c1
landmark,8,11,2,2,0,2,0,0,0,0,0,88,c1
